"","PCT","V","Temp","DO","DOT.sat","Q","serial","site","timestamp"
"5408",2021-09-11 09:41:00,3.42,17.754,7.456,78.362232,0.973,529728,"SSNS1",2021-09-11 09:40:00
"5409",2021-09-11 09:46:00,3.42,17.754,7.453,78.330702,0.974,529728,"SSNS1",2021-09-11 09:45:00
"5410",2021-09-11 09:51:00,3.42,17.779,7.425,78.076629,0.973,529728,"SSNS1",2021-09-11 09:50:00
"5411",2021-09-11 09:56:00,3.42,17.796,7.412,77.967224,0.973,529728,"SSNS1",2021-09-11 09:55:00
"5412",2021-09-11 10:01:00,3.42,17.804,7.427,78.137881,0.973,529728,"SSNS1",2021-09-11 10:00:00
"5413",2021-09-11 10:06:00,3.42,17.838,7.416,78.076778,0.973,529728,"SSNS1",2021-09-11 10:05:00
"5414",2021-09-11 10:11:00,3.42,17.88,7.406,78.038894,0.973,529728,"SSNS1",2021-09-11 10:10:00
"5415",2021-09-11 10:16:00,3.42,17.897,7.399,77.992391,0.973,529728,"SSNS1",2021-09-11 10:15:00
"5416",2021-09-11 10:21:00,3.42,17.931,7.39,77.951978,0.973,529728,"SSNS1",2021-09-11 10:20:00
"5417",2021-09-11 10:26:00,3.42,17.973,7.386,77.977026,0.973,529728,"SSNS1",2021-09-11 10:25:00
"5418",2021-09-11 10:31:00,3.42,17.981,7.392,78.05319,0.973,529728,"SSNS1",2021-09-11 10:30:00
"5419",2021-09-11 10:36:00,3.42,18.015,7.375,77.928047,0.973,529728,"SSNS1",2021-09-11 10:35:00
"5420",2021-09-11 10:41:00,3.42,18.04,7.37,77.915165,0.972,529728,"SSNS1",2021-09-11 10:40:00
"5421",2021-09-11 10:46:00,3.42,18.066,7.358,77.829787,0.973,529728,"SSNS1",2021-09-11 10:45:00
"5422",2021-09-11 10:51:00,3.42,18.074,7.378,78.054138,0.973,529728,"SSNS1",2021-09-11 10:50:00
"5423",2021-09-11 10:56:00,3.42,18.083,7.375,78.036795,0.973,529728,"SSNS1",2021-09-11 10:55:00
"5424",2021-09-11 11:01:00,3.42,18.083,7.389,78.184933,0.973,529728,"SSNS1",2021-09-11 11:00:00
"5425",2021-09-11 11:06:00,3.42,18.091,7.391,78.218919,0.973,529728,"SSNS1",2021-09-11 11:05:00
"5426",2021-09-11 11:11:00,3.42,18.116,7.379,78.131934,0.973,529728,"SSNS1",2021-09-11 11:10:00
"5427",2021-09-11 11:16:00,3.42,18.116,7.369,78.02605,0.973,529728,"SSNS1",2021-09-11 11:15:00
"5428",2021-09-11 11:21:00,3.42,18.167,7.378,78.20297,0.973,529728,"SSNS1",2021-09-11 11:20:00
"5429",2021-09-11 11:26:00,3.42,18.167,7.364,78.054578,0.973,529728,"SSNS1",2021-09-11 11:25:00
"5430",2021-09-11 11:31:00,3.42,18.192,7.368,78.13694,0.973,529728,"SSNS1",2021-09-11 11:30:00
"5431",2021-09-11 11:36:00,3.42,18.108,7.382,78.15089,0.973,529728,"SSNS1",2021-09-11 11:35:00
"5432",2021-09-11 11:41:00,3.42,18.116,7.385,78.195465,0.972,529728,"SSNS1",2021-09-11 11:40:00
"5433",2021-09-11 11:46:00,3.42,18.158,7.369,78.093187,0.972,529728,"SSNS1",2021-09-11 11:45:00
"5434",2021-09-11 11:51:00,3.42,18.184,7.364,78.081738,0.973,529728,"SSNS1",2021-09-11 11:50:00
"5435",2021-09-11 11:56:00,3.42,18.175,7.377,78.205175,0.972,529728,"SSNS1",2021-09-11 11:55:00
"5436",2021-09-11 12:01:00,3.42,18.2,7.391,78.393682,0.972,529728,"SSNS1",2021-09-11 12:00:00
"5437",2021-09-11 12:06:00,3.42,18.217,7.371,78.208738,0.973,529728,"SSNS1",2021-09-11 12:05:00
"5438",2021-09-11 12:11:00,3.42,18.243,7.381,78.356486,0.972,529728,"SSNS1",2021-09-11 12:10:00
"5439",2021-09-11 12:16:00,3.42,18.259,7.386,78.435213,0.973,529728,"SSNS1",2021-09-11 12:15:00
"5440",2021-09-11 12:21:00,3.42,18.259,7.377,78.339638,0.973,529728,"SSNS1",2021-09-11 12:20:00
"5441",2021-09-11 12:26:00,3.42,18.243,7.373,78.271558,0.972,529728,"SSNS1",2021-09-11 12:25:00
"5442",2021-09-11 12:31:00,3.42,18.259,7.362,78.180346,0.973,529728,"SSNS1",2021-09-11 12:30:00
"5443",2021-09-11 12:36:00,3.42,18.268,7.37,78.279697,0.972,529728,"SSNS1",2021-09-11 12:35:00
"5444",2021-09-11 12:41:00,3.42,18.285,7.386,78.476892,0.973,529728,"SSNS1",2021-09-11 12:40:00
"5445",2021-09-11 12:46:00,3.42,18.259,7.365,78.212204,0.973,529728,"SSNS1",2021-09-11 12:45:00
"5446",2021-09-11 12:51:00,3.42,18.276,7.37,78.292494,0.973,529728,"SSNS1",2021-09-11 12:50:00
"5447",2021-09-11 12:56:00,3.42,18.301,7.362,78.247458,0.972,529728,"SSNS1",2021-09-11 12:55:00
"5448",2021-09-11 13:01:00,3.42,18.318,7.374,78.402213,0.973,529728,"SSNS1",2021-09-11 13:00:00
"5449",2021-09-11 13:06:00,3.42,18.259,7.372,78.286541,0.973,529728,"SSNS1",2021-09-11 13:05:00
"5450",2021-09-11 13:11:00,3.42,18.259,7.368,78.244063,0.972,529728,"SSNS1",2021-09-11 13:10:00
"5451",2021-09-11 13:16:00,3.42,18.234,7.373,78.257158,0.973,529728,"SSNS1",2021-09-11 13:15:00
"5452",2021-09-11 13:21:00,3.42,18.251,7.389,78.454242,0.973,529728,"SSNS1",2021-09-11 13:20:00
"5453",2021-09-11 13:26:00,3.42,18.318,7.384,78.508535,0.973,529728,"SSNS1",2021-09-11 13:25:00
"5454",2021-09-11 13:31:00,3.42,18.369,7.385,78.600936,0.972,529728,"SSNS1",2021-09-11 13:30:00
"5455",2021-09-11 13:36:00,3.42,18.428,7.37,78.53571,0.972,529728,"SSNS1",2021-09-11 13:35:00
"5456",2021-09-11 13:41:00,3.42,18.453,7.352,78.383819,0.973,529728,"SSNS1",2021-09-11 13:40:00
"5457",2021-09-11 13:46:00,3.42,18.453,7.339,78.245218,0.972,529728,"SSNS1",2021-09-11 13:45:00
"5458",2021-09-11 13:51:00,3.42,18.47,7.353,78.421631,0.972,529728,"SSNS1",2021-09-11 13:50:00
"5459",2021-09-11 13:56:00,3.42,18.47,7.35,78.389635,0.972,529728,"SSNS1",2021-09-11 13:55:00
"5460",2021-09-11 14:01:00,3.42,18.47,7.354,78.432296,0.973,529728,"SSNS1",2021-09-11 14:00:00
"5461",2021-09-11 14:06:00,3.42,18.478,7.328,78.167734,0.972,529728,"SSNS1",2021-09-11 14:05:00
"5462",2021-09-11 14:11:00,3.42,18.495,7.352,78.450892,0.972,529728,"SSNS1",2021-09-11 14:10:00
"5463",2021-09-11 14:16:00,3.42,18.512,7.354,78.499392,0.973,529728,"SSNS1",2021-09-11 14:15:00
"5464",2021-09-11 14:21:00,3.42,18.453,7.346,78.319849,0.973,529728,"SSNS1",2021-09-11 14:20:00
"5465",2021-09-11 14:26:00,3.42,18.419,7.375,78.574576,0.973,529728,"SSNS1",2021-09-11 14:25:00
"5466",2021-09-11 14:31:00,3.42,18.386,7.366,78.425903,0.972,529728,"SSNS1",2021-09-11 14:30:00
"5467",2021-09-11 14:36:00,3.42,18.344,7.373,78.433196,0.973,529728,"SSNS1",2021-09-11 14:35:00
"5468",2021-09-11 14:41:00,3.42,18.31,7.403,78.697692,0.973,529728,"SSNS1",2021-09-11 14:40:00
"5469",2021-09-11 14:46:00,3.42,18.36,7.387,78.607788,0.973,529728,"SSNS1",2021-09-11 14:45:00
"5470",2021-09-11 14:51:00,3.42,18.419,7.367,78.489342,0.973,529728,"SSNS1",2021-09-11 14:50:00
"5471",2021-09-11 14:56:00,3.42,18.428,7.35,78.322587,0.973,529728,"SSNS1",2021-09-11 14:55:00
"5472",2021-09-11 15:01:00,3.42,18.428,7.386,78.706208,0.973,529728,"SSNS1",2021-09-11 15:00:00
"5473",2021-09-11 15:06:00,3.42,18.411,7.37,78.508501,0.973,529728,"SSNS1",2021-09-11 15:05:00
"5474",2021-09-11 15:11:00,3.42,18.386,7.381,78.585608,0.973,529728,"SSNS1",2021-09-11 15:10:00
"5475",2021-09-11 15:16:00,3.42,18.411,7.364,78.444586,0.972,529728,"SSNS1",2021-09-11 15:15:00
"5476",2021-09-11 15:21:00,3.42,18.402,7.396,78.771009,0.973,529728,"SSNS1",2021-09-11 15:20:00
"5477",2021-09-11 15:26:00,3.42,18.386,7.398,78.766607,0.973,529728,"SSNS1",2021-09-11 15:25:00
"5478",2021-09-11 15:31:00,3.42,18.436,7.398,78.846935,0.973,529728,"SSNS1",2021-09-11 15:30:00
"5479",2021-09-11 15:36:00,3.42,18.445,7.397,78.850736,0.973,529728,"SSNS1",2021-09-11 15:35:00
"5480",2021-09-11 15:41:00,3.42,18.411,7.412,78.955903,0.973,529728,"SSNS1",2021-09-11 15:40:00
"5481",2021-09-11 15:46:00,3.42,18.369,7.414,78.909592,0.973,529728,"SSNS1",2021-09-11 15:45:00
"5482",2021-09-11 15:51:00,3.42,18.344,7.407,78.794885,0.973,529728,"SSNS1",2021-09-11 15:50:00
"5483",2021-09-11 15:56:00,3.42,18.369,7.402,78.781872,0.973,529728,"SSNS1",2021-09-11 15:55:00
"5484",2021-09-11 16:01:00,3.42,18.386,7.391,78.692078,0.973,529728,"SSNS1",2021-09-11 16:00:00
"5485",2021-09-11 16:06:00,3.42,18.419,7.395,78.787659,0.973,529728,"SSNS1",2021-09-11 16:05:00
"5486",2021-09-11 16:11:00,3.42,18.386,7.392,78.702725,0.973,529728,"SSNS1",2021-09-11 16:10:00
"5487",2021-09-11 16:16:00,3.42,18.369,7.393,78.686083,0.973,529728,"SSNS1",2021-09-11 16:15:00
"5488",2021-09-11 16:21:00,3.42,18.394,7.372,78.502591,0.972,529728,"SSNS1",2021-09-11 16:20:00
"5489",2021-09-11 16:26:00,3.42,18.394,7.406,78.864648,0.973,529728,"SSNS1",2021-09-11 16:25:00
"5490",2021-09-11 16:31:00,3.42,18.394,7.389,78.68362,0.973,529728,"SSNS1",2021-09-11 16:30:00
"5491",2021-09-11 16:36:00,3.42,18.453,7.414,79.044836,0.973,529728,"SSNS1",2021-09-11 16:35:00
"5492",2021-09-11 16:41:00,3.42,18.428,7.407,78.929987,0.973,529728,"SSNS1",2021-09-11 16:40:00
"5493",2021-09-11 16:46:00,3.42,18.419,7.394,78.777005,0.973,529728,"SSNS1",2021-09-11 16:45:00
"5494",2021-09-11 16:51:00,3.42,18.394,7.407,78.875297,0.973,529728,"SSNS1",2021-09-11 16:50:00
"5495",2021-09-11 16:56:00,3.42,18.386,7.39,78.681431,0.972,529728,"SSNS1",2021-09-11 16:55:00
"5496",2021-09-11 17:01:00,3.42,18.377,7.424,79.028921,0.973,529728,"SSNS1",2021-09-11 17:00:00
"5497",2021-09-11 17:06:00,3.42,18.377,7.435,79.146017,0.973,529728,"SSNS1",2021-09-11 17:05:00
"5498",2021-09-11 17:11:00,3.42,18.369,7.44,79.186319,0.973,529728,"SSNS1",2021-09-11 17:10:00
"5499",2021-09-11 17:16:00,3.42,18.318,7.444,79.14647,0.973,529728,"SSNS1",2021-09-11 17:15:00
"5500",2021-09-11 17:21:00,3.42,18.285,7.453,79.188773,0.973,529728,"SSNS1",2021-09-11 17:20:00
"5501",2021-09-11 17:26:00,3.42,18.327,7.443,79.15038,0.973,529728,"SSNS1",2021-09-11 17:25:00
"5502",2021-09-11 17:31:00,3.42,18.293,7.43,78.957298,0.973,529728,"SSNS1",2021-09-11 17:30:00
"5503",2021-09-11 17:36:00,3.42,18.243,7.45,79.088988,0.973,529728,"SSNS1",2021-09-11 17:35:00
"5504",2021-09-11 17:41:00,3.42,18.2,7.443,78.945227,0.973,529728,"SSNS1",2021-09-11 17:40:00
"5505",2021-09-11 17:46:00,3.42,18.217,7.438,78.919631,0.973,529728,"SSNS1",2021-09-11 17:45:00
"5506",2021-09-11 17:51:00,3.42,18.2,7.418,78.680061,0.973,529728,"SSNS1",2021-09-11 17:50:00
"5507",2021-09-11 17:56:00,3.42,18.158,7.423,78.665454,0.973,529728,"SSNS1",2021-09-11 17:55:00
"5508",2021-09-11 18:01:00,3.42,18.142,7.423,78.639689,0.973,529728,"SSNS1",2021-09-11 18:00:00
"5509",2021-09-11 18:06:00,3.42,18.083,7.423,78.544696,0.973,529728,"SSNS1",2021-09-11 18:05:00
"5510",2021-09-11 18:11:00,3.42,18.015,7.426,78.466939,0.973,529728,"SSNS1",2021-09-11 18:10:00
"5511",2021-09-11 18:16:00,3.42,18.024,7.437,78.597683,0.973,529728,"SSNS1",2021-09-11 18:15:00
"5512",2021-09-11 18:21:00,3.42,18.024,7.434,78.565978,0.973,529728,"SSNS1",2021-09-11 18:20:00
"5513",2021-09-11 18:26:00,3.42,18.007,7.438,78.580836,0.973,529728,"SSNS1",2021-09-11 18:25:00
"5514",2021-09-11 18:31:00,3.42,18.007,7.434,78.538577,0.974,529728,"SSNS1",2021-09-11 18:30:00
"5515",2021-09-11 18:36:00,3.42,17.99,7.431,78.479495,0.973,529728,"SSNS1",2021-09-11 18:35:00
"5516",2021-09-11 18:41:00,3.42,18.024,7.426,78.48143,0.973,529728,"SSNS1",2021-09-11 18:40:00
"5517",2021-09-11 18:46:00,3.42,18.007,7.428,78.475189,0.973,529728,"SSNS1",2021-09-11 18:45:00
"5518",2021-09-11 18:51:00,3.42,18.007,7.426,78.454059,0.973,529728,"SSNS1",2021-09-11 18:50:00
"5519",2021-09-11 18:56:00,3.42,18.007,7.431,78.506883,0.973,529728,"SSNS1",2021-09-11 18:55:00
"5520",2021-09-11 19:01:00,3.42,18.007,7.425,78.443494,0.973,529728,"SSNS1",2021-09-11 19:00:00
"5521",2021-09-11 19:06:00,3.42,17.981,7.419,78.338287,0.973,529728,"SSNS1",2021-09-11 19:05:00
"5522",2021-09-11 19:11:00,3.42,17.973,7.43,78.441552,0.974,529728,"SSNS1",2021-09-11 19:10:00
"5523",2021-09-11 19:16:00,3.42,17.99,7.41,78.257712,0.973,529728,"SSNS1",2021-09-11 19:15:00
"5524",2021-09-11 19:21:00,3.42,17.965,7.415,78.270332,0.974,529728,"SSNS1",2021-09-11 19:20:00
"5525",2021-09-11 19:26:00,3.42,17.965,7.406,78.175331,0.973,529728,"SSNS1",2021-09-11 19:25:00
"5526",2021-09-11 19:31:00,3.42,17.931,7.423,78.300072,0.974,529728,"SSNS1",2021-09-11 19:30:00
"5527",2021-09-11 19:36:00,3.42,17.931,7.418,78.24733,0.973,529728,"SSNS1",2021-09-11 19:35:00
"5528",2021-09-11 19:41:00,3.42,17.922,7.426,78.317231,0.973,529728,"SSNS1",2021-09-11 19:40:00
"5529",2021-09-11 19:46:00,3.42,17.931,7.415,78.215685,0.973,529728,"SSNS1",2021-09-11 19:45:00
"5530",2021-09-11 19:51:00,3.42,17.948,7.425,78.348527,0.973,529728,"SSNS1",2021-09-11 19:50:00
"5531",2021-09-11 19:56:00,3.42,17.965,7.417,78.291443,0.973,529728,"SSNS1",2021-09-11 19:55:00
"5532",2021-09-11 20:01:00,3.42,17.956,7.407,78.171436,0.973,529728,"SSNS1",2021-09-11 20:00:00
"5533",2021-09-11 20:06:00,3.42,17.939,7.421,78.291843,0.973,529728,"SSNS1",2021-09-11 20:05:00
"5534",2021-09-11 20:11:00,3.42,17.948,7.42,78.295767,0.973,529728,"SSNS1",2021-09-11 20:10:00
"5535",2021-09-11 20:16:00,3.42,17.948,7.417,78.264111,0.973,529728,"SSNS1",2021-09-11 20:15:00
"5536",2021-09-11 20:21:00,3.42,17.922,7.419,78.243407,0.973,529728,"SSNS1",2021-09-11 20:20:00
"5537",2021-09-11 20:26:00,3.42,17.948,7.413,78.221903,0.973,529728,"SSNS1",2021-09-11 20:25:00
"5538",2021-09-11 20:31:00,3.42,17.948,7.402,78.105832,0.973,529728,"SSNS1",2021-09-11 20:30:00
"5539",2021-09-11 20:36:00,3.42,17.948,7.4,78.084728,0.973,529728,"SSNS1",2021-09-11 20:35:00
"5540",2021-09-11 20:41:00,3.42,17.931,7.402,78.078557,0.973,529728,"SSNS1",2021-09-11 20:40:00
"5541",2021-09-11 20:46:00,3.42,17.931,7.369,77.730463,0.973,529728,"SSNS1",2021-09-11 20:45:00
"5542",2021-09-11 20:51:00,3.42,17.965,7.356,77.647547,0.973,529728,"SSNS1",2021-09-11 20:50:00
"5543",2021-09-11 20:56:00,3.42,17.948,7.398,78.063624,0.973,529728,"SSNS1",2021-09-11 20:55:00
"5544",2021-09-11 21:01:00,3.42,17.965,7.401,78.122552,0.973,529728,"SSNS1",2021-09-11 21:00:00
"5545",2021-09-11 21:06:00,3.42,17.973,7.405,78.177617,0.973,529728,"SSNS1",2021-09-11 21:05:00
"5546",2021-09-11 21:11:00,3.42,17.981,7.4,78.137663,0.973,529728,"SSNS1",2021-09-11 21:10:00
"5547",2021-09-11 21:16:00,3.42,17.99,7.413,78.289395,0.973,529728,"SSNS1",2021-09-11 21:15:00
"5548",2021-09-11 21:21:00,3.42,17.981,7.411,78.253814,0.973,529728,"SSNS1",2021-09-11 21:20:00
"5549",2021-09-11 21:26:00,3.42,17.973,7.411,78.240961,0.973,529728,"SSNS1",2021-09-11 21:25:00
"5550",2021-09-11 21:31:00,3.42,17.998,7.406,78.228313,0.973,529728,"SSNS1",2021-09-11 21:30:00
"5551",2021-09-11 21:36:00,3.42,17.99,7.417,78.33164,0.974,529728,"SSNS1",2021-09-11 21:35:00
"5552",2021-09-11 21:41:00,3.42,18.007,7.401,78.18994,0.973,529728,"SSNS1",2021-09-11 21:40:00
"5553",2021-09-11 21:46:00,3.42,17.998,7.409,78.260001,0.973,529728,"SSNS1",2021-09-11 21:45:00
"5554",2021-09-11 21:51:00,3.42,18.007,7.398,78.158245,0.973,529728,"SSNS1",2021-09-11 21:50:00
"5555",2021-09-11 21:56:00,3.42,17.998,7.411,78.281127,0.973,529728,"SSNS1",2021-09-11 21:55:00
"5556",2021-09-11 22:01:00,3.42,17.973,7.379,77.903124,0.973,529728,"SSNS1",2021-09-11 22:00:00
"5557",2021-09-11 22:06:00,3.42,17.981,7.348,77.588588,0.973,529728,"SSNS1",2021-09-11 22:05:00
"5558",2021-09-11 22:11:00,3.42,17.99,7.356,77.687413,0.973,529728,"SSNS1",2021-09-11 22:10:00
"5559",2021-09-11 22:16:00,3.42,17.998,7.364,77.784674,0.973,529728,"SSNS1",2021-09-11 22:15:00
"5560",2021-09-11 22:21:00,3.42,17.998,7.365,77.795237,0.973,529728,"SSNS1",2021-09-11 22:20:00
"5561",2021-09-11 22:26:00,3.42,17.965,7.373,77.826993,0.973,529728,"SSNS1",2021-09-11 22:25:00
"5562",2021-09-11 22:31:00,3.42,17.973,7.355,77.649746,0.973,529728,"SSNS1",2021-09-11 22:30:00
"5563",2021-09-11 22:36:00,3.42,17.914,7.34,77.397518,0.973,529728,"SSNS1",2021-09-11 22:35:00
"5564",2021-09-11 22:41:00,3.42,17.939,7.338,77.416189,0.973,529728,"SSNS1",2021-09-11 22:40:00
"5565",2021-09-11 22:46:00,3.42,17.948,7.337,77.419952,0.973,529728,"SSNS1",2021-09-11 22:45:00
"5566",2021-09-11 22:51:00,3.42,17.931,7.346,77.487852,0.972,529728,"SSNS1",2021-09-11 22:50:00
"5567",2021-09-11 22:56:00,3.42,17.922,7.34,77.410245,0.973,529728,"SSNS1",2021-09-11 22:55:00
"5568",2021-09-11 23:01:00,3.42,17.931,7.349,77.519497,0.973,529728,"SSNS1",2021-09-11 23:00:00
"5569",2021-09-11 23:06:00,3.42,17.948,7.345,77.504368,0.973,529728,"SSNS1",2021-09-11 23:05:00
"5570",2021-09-11 23:11:00,3.42,17.914,7.351,77.513509,0.973,529728,"SSNS1",2021-09-11 23:10:00
"5571",2021-09-11 23:16:00,3.42,17.922,7.343,77.441884,0.973,529728,"SSNS1",2021-09-11 23:15:00
"5572",2021-09-11 23:21:00,3.42,17.922,7.308,77.072761,0.973,529728,"SSNS1",2021-09-11 23:20:00
"5573",2021-09-11 23:26:00,3.42,17.914,7.311,77.091724,0.974,529728,"SSNS1",2021-09-11 23:25:00
"5574",2021-09-11 23:31:00,3.42,17.889,7.378,77.758241,0.973,529728,"SSNS1",2021-09-11 23:30:00
"5575",2021-09-11 23:36:00,3.42,17.897,7.4,78.002932,0.973,529728,"SSNS1",2021-09-11 23:35:00
"5576",2021-09-11 23:41:00,3.42,17.889,7.404,78.03226,0.973,529728,"SSNS1",2021-09-11 23:40:00
"5577",2021-09-11 23:46:00,3.42,17.897,7.396,77.960768,0.973,529728,"SSNS1",2021-09-11 23:45:00
"5578",2021-09-11 23:51:00,3.42,17.889,7.403,78.021721,0.973,529728,"SSNS1",2021-09-11 23:50:00
"5579",2021-09-11 23:56:00,3.42,17.889,7.383,77.810937,0.973,529728,"SSNS1",2021-09-11 23:55:00
"5580",2021-09-12 00:01:00,3.42,17.889,7.394,77.926868,0.973,529728,"SSNS1",2021-09-12 00:00:00
"5581",2021-09-12 00:06:00,3.42,17.872,7.385,77.80481,0.973,529728,"SSNS1",2021-09-12 00:05:00
"5582",2021-09-12 00:11:00,3.42,17.872,7.367,77.61517,0.973,529728,"SSNS1",2021-09-12 00:10:00
"5583",2021-09-12 00:16:00,3.42,17.88,7.356,77.512032,0.973,529728,"SSNS1",2021-09-12 00:15:00
"5584",2021-09-12 00:21:00,3.42,17.855,7.349,77.39846,0.973,529728,"SSNS1",2021-09-12 00:20:00
"5585",2021-09-12 00:26:00,3.41,17.863,7.37,77.632404,0.973,529728,"SSNS1",2021-09-12 00:25:00
"5586",2021-09-12 00:31:00,3.42,17.863,7.363,77.558669,0.973,529728,"SSNS1",2021-09-12 00:30:00
"5587",2021-09-12 00:36:00,3.42,17.847,7.377,77.680565,0.974,529728,"SSNS1",2021-09-12 00:35:00
"5588",2021-09-12 00:41:00,3.41,17.83,7.376,77.642867,0.973,529728,"SSNS1",2021-09-12 00:40:00
"5589",2021-09-12 00:46:00,3.42,17.83,7.383,77.716552,0.973,529728,"SSNS1",2021-09-12 00:45:00
"5590",2021-09-12 00:51:00,3.41,17.813,7.371,77.563088,0.973,529728,"SSNS1",2021-09-12 00:50:00
"5591",2021-09-12 00:56:00,3.42,17.804,7.385,77.696008,0.973,529728,"SSNS1",2021-09-12 00:55:00
"5592",2021-09-12 01:01:00,3.42,17.821,7.386,77.73373,0.974,529728,"SSNS1",2021-09-12 01:00:00
"5593",2021-09-12 01:06:00,3.41,17.813,7.385,77.710406,0.973,529728,"SSNS1",2021-09-12 01:05:00
"5594",2021-09-12 01:11:00,3.41,17.804,7.394,77.790695,0.973,529728,"SSNS1",2021-09-12 01:10:00
"5595",2021-09-12 01:16:00,3.41,17.804,7.375,77.5908,0.973,529728,"SSNS1",2021-09-12 01:15:00
"5596",2021-09-12 01:21:00,3.42,17.804,7.377,77.611841,0.973,529728,"SSNS1",2021-09-12 01:20:00
"5597",2021-09-12 01:26:00,3.41,17.813,7.369,77.542042,0.973,529728,"SSNS1",2021-09-12 01:25:00
"5598",2021-09-12 01:31:00,3.42,17.804,7.367,77.506633,0.973,529728,"SSNS1",2021-09-12 01:30:00
"5599",2021-09-12 01:36:00,3.42,17.787,7.358,77.38485,0.973,529728,"SSNS1",2021-09-12 01:35:00
"5600",2021-09-12 01:41:00,3.42,17.804,7.367,77.506633,0.974,529728,"SSNS1",2021-09-12 01:40:00
"5601",2021-09-12 01:46:00,3.41,17.796,7.352,77.336081,0.973,529728,"SSNS1",2021-09-12 01:45:00
"5602",2021-09-12 01:51:00,3.41,17.804,7.352,77.348822,0.973,529728,"SSNS1",2021-09-12 01:50:00
"5603",2021-09-12 01:56:00,3.41,17.779,7.35,77.287976,0.973,529728,"SSNS1",2021-09-12 01:55:00
"5604",2021-09-12 02:01:00,3.41,17.771,7.347,77.243699,0.973,529728,"SSNS1",2021-09-12 02:00:00
"5605",2021-09-12 02:06:00,3.42,17.779,7.344,77.224884,0.973,529728,"SSNS1",2021-09-12 02:05:00
"5606",2021-09-12 02:11:00,3.41,17.771,7.335,77.117535,0.973,529728,"SSNS1",2021-09-12 02:10:00
"5607",2021-09-12 02:16:00,3.42,17.754,7.343,77.174607,0.973,529728,"SSNS1",2021-09-12 02:15:00
"5608",2021-09-12 02:21:00,3.42,17.771,7.325,77.012399,0.973,529728,"SSNS1",2021-09-12 02:20:00
"5609",2021-09-12 02:26:00,3.42,17.779,7.345,77.235399,0.973,529728,"SSNS1",2021-09-12 02:25:00
"5610",2021-09-12 02:31:00,3.42,17.771,7.344,77.212158,0.973,529728,"SSNS1",2021-09-12 02:30:00
"5611",2021-09-12 02:36:00,3.42,17.754,7.343,77.174607,0.973,529728,"SSNS1",2021-09-12 02:35:00
"5612",2021-09-12 02:41:00,3.42,17.754,7.343,77.174607,0.973,529728,"SSNS1",2021-09-12 02:40:00
"5613",2021-09-12 02:46:00,3.42,17.745,7.354,77.275882,0.973,529728,"SSNS1",2021-09-12 02:45:00
"5614",2021-09-12 02:51:00,3.42,17.754,7.341,77.153587,0.973,529728,"SSNS1",2021-09-12 02:50:00
"5615",2021-09-12 02:56:00,3.42,17.737,7.332,77.032002,0.973,529728,"SSNS1",2021-09-12 02:55:00
"5616",2021-09-12 03:01:00,3.42,17.728,7.341,77.11225,0.973,529728,"SSNS1",2021-09-12 03:00:00
"5617",2021-09-12 03:06:00,3.42,17.728,7.369,77.406372,0.973,529728,"SSNS1",2021-09-12 03:05:00
"5618",2021-09-12 03:11:00,3.42,17.695,7.374,77.406198,0.973,529728,"SSNS1",2021-09-12 03:10:00
"5619",2021-09-12 03:16:00,3.42,17.695,7.375,77.416695,0.973,529728,"SSNS1",2021-09-12 03:15:00
"5620",2021-09-12 03:21:00,3.42,17.686,7.346,77.097961,0.973,529728,"SSNS1",2021-09-12 03:20:00
"5621",2021-09-12 03:26:00,3.42,17.678,7.33,76.917341,0.973,529728,"SSNS1",2021-09-12 03:25:00
"5622",2021-09-12 03:31:00,3.42,17.652,7.29,76.456564,0.973,529728,"SSNS1",2021-09-12 03:30:00
"5623",2021-09-12 03:36:00,3.42,17.678,7.313,76.738951,0.973,529728,"SSNS1",2021-09-12 03:35:00
"5624",2021-09-12 03:41:00,3.42,17.678,7.33,76.917341,0.973,529728,"SSNS1",2021-09-12 03:40:00
"5625",2021-09-12 03:46:00,3.42,17.695,7.321,76.849847,0.973,529728,"SSNS1",2021-09-12 03:45:00
"5626",2021-09-12 03:51:00,3.42,17.661,7.315,76.733014,0.973,529728,"SSNS1",2021-09-12 03:50:00
"5627",2021-09-12 03:56:00,3.42,17.703,7.319,76.841532,0.973,529728,"SSNS1",2021-09-12 03:55:00
"5628",2021-09-12 04:01:00,3.42,17.695,7.342,77.070288,0.973,529728,"SSNS1",2021-09-12 04:00:00
"5629",2021-09-12 04:06:00,3.42,17.678,7.335,76.969808,0.973,529728,"SSNS1",2021-09-12 04:05:00
"5630",2021-09-12 04:11:00,3.42,17.728,7.357,77.28032,0.973,529728,"SSNS1",2021-09-12 04:10:00
"5631",2021-09-12 04:16:00,3.42,17.72,7.379,77.498631,0.973,529728,"SSNS1",2021-09-12 04:15:00
"5632",2021-09-12 04:21:00,3.42,17.745,7.353,77.265374,0.973,529728,"SSNS1",2021-09-12 04:20:00
"5633",2021-09-12 04:26:00,3.42,17.728,7.373,77.448389,0.973,529728,"SSNS1",2021-09-12 04:25:00
"5634",2021-09-12 04:31:00,3.42,17.728,7.358,77.290824,0.973,529728,"SSNS1",2021-09-12 04:30:00
"5635",2021-09-12 04:36:00,3.42,17.712,7.385,77.548852,0.973,529728,"SSNS1",2021-09-12 04:35:00
