# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: D9413
# STATION NAME: DW9413 Homewood
# LATITUDE: 39.09900
# LONGITUDE: -120.16800
# ELEVATION [ft]: 6391
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_since_local_midnight_set_1,precip_accum_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d
,,Pascals,Celsius,%,m/s,Degrees,m/s,Millimeters,Millimeters,Celsius,Celsius,code,Pascals,Pascals,Celsius
D9413,2021-09-25T19:31:00Z,101151.38,18.89,54.0,0.0,,1.34,0.0,0.0,9.33,,,79862.09,99815.83,
D9413,2021-09-25T19:46:00Z,101117.52,19.44,51.0,0.0,,1.34,0.0,0.0,8.99,,,79835.36,99741.14,
D9413,2021-09-25T20:01:00Z,101117.52,20.56,30.0,1.34,138.0,2.23,0.0,0.0,2.33,,SE,79835.36,99659.45,
D9413,2021-09-25T20:17:00Z,101117.52,22.22,25.0,0.45,51.0,4.47,0.0,0.0,1.22,,NE,79835.36,99537.54,
D9413,2021-09-25T20:32:00Z,101117.52,22.78,25.0,0.0,,2.23,0.0,0.0,1.7,,,79835.36,99497.14,
D9413,2021-09-25T20:46:00Z,101117.52,22.78,23.0,0.45,167.0,3.13,0.0,0.0,0.54,,SSE,79835.36,99497.21,
D9413,2021-09-25T21:00:00Z,101083.65,23.33,24.0,0.9,134.0,3.13,0.0,0.0,1.6,,SE,79808.62,99423.69,
D9413,2021-09-25T21:15:00Z,101083.65,23.33,22.0,0.45,123.0,3.58,0.0,0.0,0.4,,ESE,79808.62,99423.77,
D9413,2021-09-25T21:30:00Z,101049.79,23.33,24.0,0.45,86.0,2.23,0.0,0.0,1.6,,E,79781.89,99390.38,
D9413,2021-09-25T21:45:00Z,101049.79,22.78,22.0,1.34,54.0,4.92,0.0,0.0,-0.07,,NE,79781.89,99430.6,
D9413,2021-09-25T22:00:00Z,101049.79,22.78,23.0,0.9,46.0,2.68,0.0,0.0,0.54,,NE,79781.89,99430.56,
D9413,2021-09-25T22:15:00Z,101049.79,22.22,24.0,0.0,,6.26,0.0,0.0,0.65,,,79781.89,99470.9,
D9413,2021-09-25T22:30:00Z,101049.79,22.22,23.0,0.0,,1.34,0.0,0.0,0.07,,,79781.89,99470.94,
D9413,2021-09-25T22:45:00Z,101015.92,22.22,24.0,0.9,134.0,3.58,0.0,0.0,0.65,,SE,79755.14,99437.57,
D9413,2021-09-25T23:00:00Z,101015.92,22.22,24.0,0.9,145.0,2.68,0.0,0.0,0.65,,SE,79755.14,99437.57,
D9413,2021-09-25T23:15:00Z,101015.92,21.67,23.0,0.45,44.0,1.34,0.0,0.0,-0.4,,NE,79755.14,99478.07,
D9413,2021-09-25T23:30:00Z,101015.92,21.11,27.0,0.0,,0.9,0.0,0.0,1.33,,,79755.14,99518.63,
D9413,2021-09-25T23:45:00Z,101015.92,21.11,27.0,0.0,,0.45,0.0,0.0,1.33,,,79755.14,99518.63,
D9413,2021-09-26T00:00:00Z,101049.79,20.56,27.0,0.0,,2.23,0.0,0.0,0.86,,,79781.89,99592.79,
D9413,2021-09-26T00:15:00Z,101049.79,20.0,29.0,0.0,,0.45,0.0,0.0,1.36,,,79781.89,99633.77,
D9413,2021-09-26T00:30:00Z,101049.79,18.89,30.0,0.0,,0.0,0.0,0.0,0.87,,,79781.89,99716.28,
D9413,2021-09-26T00:45:00Z,101049.79,18.33,31.0,0.0,,0.45,0.0,0.0,0.83,,,79781.89,99757.81,
D9413,2021-09-26T01:00:00Z,101049.79,17.78,32.0,0.0,,0.45,0.0,0.0,0.79,,,79781.89,99799.44,
D9413,2021-09-26T01:15:00Z,101049.79,17.22,32.0,0.0,,0.0,0.0,0.0,0.29,,,79781.89,99841.34,
D9413,2021-09-26T01:30:00Z,101049.79,17.22,35.0,0.0,,0.0,0.0,0.0,1.54,,,79781.89,99841.26,
D9413,2021-09-26T01:45:00Z,101083.65,16.67,35.0,0.0,,0.0,0.0,0.0,1.05,,,79808.62,99916.75,
D9413,2021-09-26T02:00:00Z,101083.65,16.11,37.0,0.0,,0.0,0.0,0.0,1.33,,,79808.62,99958.97,
D9413,2021-09-26T02:15:00Z,101083.65,15.56,37.0,0.0,,0.0,0.0,0.0,0.83,,,79808.62,100001.34,
D9413,2021-09-26T02:30:00Z,101083.65,15.0,39.0,0.0,,0.45,0.0,0.0,1.06,,,79808.62,100043.92,
D9413,2021-09-26T02:45:00Z,101083.65,15.0,40.0,0.0,,0.0,0.0,0.0,1.42,,,79808.62,100043.9,
D9413,2021-09-26T03:00:00Z,101117.52,14.44,40.0,0.0,,0.0,0.0,0.0,0.91,,,79835.36,100120.24,
D9413,2021-09-26T03:15:00Z,101117.52,14.44,41.0,0.0,,0.0,0.0,0.0,1.26,,,79835.36,100120.22,
D9413,2021-09-26T03:30:00Z,101117.52,14.44,41.0,0.0,,0.0,0.0,0.0,1.26,,,79835.36,100120.22,
D9413,2021-09-26T03:45:00Z,101151.38,13.89,42.0,0.0,,0.0,0.0,0.0,1.1,,,79862.09,100196.66,
D9413,2021-09-26T04:00:00Z,101151.38,13.89,42.0,0.0,,0.0,0.0,0.0,1.1,,,79862.09,100196.66,
D9413,2021-09-26T04:15:00Z,101151.38,13.89,43.0,0.0,,0.45,0.0,0.0,1.42,,,79862.09,100196.64,
D9413,2021-09-26T04:31:00Z,101151.38,13.89,43.0,0.0,,0.0,0.0,0.0,1.42,,,79862.09,100196.64,
D9413,2021-09-26T04:45:00Z,101151.38,13.89,42.0,0.0,,0.9,0.0,0.0,1.1,,,79862.09,100196.66,
D9413,2021-09-26T05:00:00Z,101151.38,13.89,43.0,0.0,,0.0,0.0,0.0,1.42,,,79862.09,100196.64,
D9413,2021-09-26T05:15:00Z,101151.38,13.33,44.0,0.0,,0.0,0.0,0.0,1.24,,,79862.09,100239.81,
D9413,2021-09-26T05:31:00Z,101151.38,13.33,47.0,0.0,,0.45,0.0,0.0,2.16,,,79862.09,100239.75,
D9413,2021-09-26T05:45:00Z,101151.38,13.33,47.0,0.0,,0.0,0.0,0.0,2.16,,,79862.09,100239.75,
D9413,2021-09-26T06:00:00Z,101151.38,13.33,47.0,0.0,,0.0,0.0,0.0,2.16,,,79862.09,100239.75,
D9413,2021-09-26T06:15:00Z,101151.38,13.33,47.0,0.0,,0.0,0.0,0.0,2.16,,,79862.09,100239.75,
D9413,2021-09-26T06:30:00Z,101151.38,12.78,46.0,0.0,,0.9,0.0,0.0,1.36,,,79862.09,100283.08,
D9413,2021-09-26T06:45:00Z,101151.38,12.78,45.0,0.0,,0.45,0.0,0.0,1.05,,,79862.09,100283.1,
D9413,2021-09-26T07:00:00Z,101151.38,12.78,46.0,0.0,,0.9,0.0,0.0,1.36,,,79862.09,100283.08,
D9413,2021-09-26T07:15:00Z,101151.38,12.78,46.0,0.0,,0.9,0.0,0.0,1.36,,,79862.09,100283.08,
D9413,2021-09-26T07:31:00Z,101151.38,12.78,46.0,0.0,,0.0,0.0,0.0,1.36,,,79862.09,100283.08,
D9413,2021-09-26T07:45:00Z,101151.38,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79862.09,100283.06,
D9413,2021-09-26T08:00:00Z,101151.38,12.78,46.0,0.0,,0.0,0.0,0.0,1.36,,,79862.09,100283.08,
D9413,2021-09-26T08:15:00Z,101117.52,12.78,46.0,0.0,,0.45,0.0,0.0,1.36,,,79835.36,100249.51,
D9413,2021-09-26T08:30:00Z,101117.52,12.78,46.0,0.0,,0.0,0.0,0.0,1.36,,,79835.36,100249.51,
D9413,2021-09-26T08:45:00Z,101117.52,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79835.36,100249.49,
D9413,2021-09-26T09:00:00Z,101117.52,12.78,46.0,0.0,,0.0,0.0,0.0,1.36,,,79835.36,100249.51,
D9413,2021-09-26T09:15:00Z,101117.52,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79835.36,100249.49,
D9413,2021-09-26T09:30:00Z,101117.52,12.78,46.0,0.0,,0.0,0.0,0.0,1.36,,,79835.36,100249.51,
D9413,2021-09-26T09:46:00Z,101117.52,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79835.36,100249.49,
D9413,2021-09-26T10:00:00Z,101083.65,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79808.62,100215.91,
D9413,2021-09-26T10:15:00Z,101117.52,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79835.36,100249.49,
D9413,2021-09-26T10:30:00Z,101117.52,12.78,49.0,0.0,,0.45,0.0,0.0,2.24,,,79835.36,100249.45,
D9413,2021-09-26T10:45:00Z,101117.52,12.78,49.0,0.0,,0.0,0.0,0.0,2.24,,,79835.36,100249.45,
D9413,2021-09-26T11:00:00Z,101117.52,12.78,49.0,0.0,,0.0,0.0,0.0,2.24,,,79835.36,100249.45,
D9413,2021-09-26T11:15:00Z,101117.52,12.78,49.0,0.0,,0.0,0.0,0.0,2.24,,,79835.36,100249.45,
D9413,2021-09-26T11:31:00Z,101117.52,12.78,48.0,0.0,,0.9,0.0,0.0,1.95,,,79835.36,100249.47,
D9413,2021-09-26T11:45:00Z,101117.52,12.78,48.0,0.0,,0.45,0.0,0.0,1.95,,,79835.36,100249.47,
D9413,2021-09-26T12:01:00Z,101117.52,12.78,48.0,0.0,,0.0,0.0,0.0,1.95,,,79835.36,100249.47,
D9413,2021-09-26T12:15:00Z,101083.65,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79808.62,100215.91,
D9413,2021-09-26T12:30:00Z,101083.65,12.78,48.0,0.0,,0.0,0.0,0.0,1.95,,,79808.62,100215.89,
D9413,2021-09-26T12:46:00Z,101083.65,12.78,48.0,0.0,,0.0,0.0,0.0,1.95,,,79808.62,100215.89,
D9413,2021-09-26T13:01:00Z,101083.65,12.78,47.0,0.0,,0.0,0.0,0.0,1.66,,,79808.62,100215.91,
D9413,2021-09-26T13:15:00Z,101083.65,12.78,49.0,0.0,,0.0,0.0,0.0,2.24,,,79808.62,100215.87,
D9413,2021-09-26T13:30:00Z,101117.52,12.22,47.0,0.0,,0.45,0.0,0.0,1.14,,,79835.36,100293.04,
D9413,2021-09-26T13:46:00Z,101083.65,12.22,46.0,0.0,,0.45,0.0,0.0,0.84,,,79808.62,100259.47,
D9413,2021-09-26T14:01:00Z,101117.52,12.22,47.0,0.0,,0.0,0.0,0.0,1.14,,,79835.36,100293.04,
D9413,2021-09-26T14:16:00Z,101083.65,12.78,48.0,0.0,,0.0,0.0,0.0,1.95,,,79808.62,100215.89,
D9413,2021-09-26T14:31:00Z,101117.52,12.78,48.0,0.0,,0.0,0.0,0.0,1.95,,,79835.36,100249.47,
D9413,2021-09-26T14:45:00Z,101117.52,13.33,48.0,0.0,,0.0,0.0,0.0,2.46,,,79835.36,100206.18,
D9413,2021-09-26T15:02:00Z,101117.52,13.89,48.0,0.0,,0.0,0.0,0.0,2.98,,,79835.36,100162.99,
D9413,2021-09-26T15:15:00Z,101117.52,14.44,47.0,0.0,,0.0,0.0,0.0,3.18,,,79835.36,100120.08,
D9413,2021-09-26T15:32:00Z,101117.52,15.0,43.0,0.0,,0.45,0.0,0.0,2.43,,,79835.36,100077.35,
D9413,2021-09-26T15:46:00Z,101117.52,15.56,42.0,1.34,127.0,4.47,0.0,0.0,2.61,,SE,79835.36,100034.73,
D9413,2021-09-26T16:02:00Z,101117.52,17.22,38.0,0.0,,1.79,0.0,0.0,2.7,,,79835.36,99908.11,
D9413,2021-09-26T16:16:00Z,101117.52,17.22,35.0,1.34,137.0,3.58,0.0,0.0,1.54,,SE,79835.36,99908.19,
D9413,2021-09-26T16:30:00Z,101083.65,17.78,34.0,0.9,128.0,2.68,0.0,0.0,1.63,,SE,79808.62,99832.83,
D9413,2021-09-26T16:45:00Z,101117.52,18.89,33.0,0.0,,1.34,0.0,0.0,2.2,,,79835.36,99783.03,
D9413,2021-09-26T17:00:00Z,101117.52,18.89,31.0,0.0,,4.02,0.0,0.0,1.32,,,79835.36,99783.09,
D9413,2021-09-26T17:15:00Z,101117.52,19.44,28.0,0.9,136.0,4.02,0.0,0.0,0.39,,SE,79835.36,99741.84,
D9413,2021-09-26T17:30:00Z,101117.52,20.0,28.0,0.45,115.0,3.58,0.0,0.0,0.88,,ESE,79835.36,99700.59,
D9413,2021-09-26T17:45:00Z,101083.65,20.0,27.0,0.0,,3.58,0.0,0.0,0.37,,,79808.62,99667.23,
D9413,2021-09-26T18:00:00Z,101083.65,20.56,25.0,1.34,145.0,2.68,0.0,0.0,-0.2,,SE,79808.62,99626.23,
D9413,2021-09-26T18:15:00Z,101083.65,20.56,26.0,1.34,144.0,4.02,0.0,0.0,0.34,,SE,79808.62,99626.2,
D9413,2021-09-26T18:30:00Z,101083.65,21.11,25.0,0.9,132.0,4.47,0.0,0.0,0.27,,SE,79808.62,99585.42,
D9413,2021-09-26T18:45:00Z,101083.65,21.11,24.0,0.45,87.0,4.92,0.0,0.0,-0.29,,E,79808.62,99585.45,
D9413,2021-09-26T19:00:00Z,101083.65,21.11,24.0,1.34,129.0,4.92,0.0,0.0,-0.29,,SE,79808.62,99585.45,
D9413,2021-09-26T19:15:00Z,101049.79,21.67,25.0,0.9,141.0,4.02,0.0,0.0,0.75,,SE,79781.89,99511.34,
D9413,2021-09-26T19:30:00Z,101049.79,21.67,24.0,1.79,88.0,5.37,0.0,0.0,0.18,,E,79781.89,99511.37,
D9413,2021-09-26T19:46:00Z,101049.79,22.22,25.0,1.34,125.0,5.37,0.0,0.0,1.22,,SE,79781.89,99470.87,
D9413,2021-09-26T20:00:00Z,101015.92,21.67,24.0,0.0,,6.26,0.0,0.0,0.18,,,79755.14,99478.03,
D9413,2021-09-26T20:16:00Z,101049.79,21.67,24.0,0.9,196.0,4.92,0.0,0.0,0.18,,SSW,79781.89,99511.37,
D9413,2021-09-26T20:31:00Z,101015.92,21.67,23.0,0.9,129.0,3.58,0.0,0.0,-0.4,,SE,79755.14,99478.07,
D9413,2021-09-26T20:46:00Z,101015.92,22.22,22.0,2.23,157.0,4.92,0.0,0.0,-0.54,,SSE,79755.14,99437.65,
D9413,2021-09-26T21:01:00Z,100982.06,22.22,23.0,1.34,138.0,3.58,0.0,0.0,0.07,,SE,79728.41,99404.27,
D9413,2021-09-26T21:15:00Z,100982.06,22.22,21.0,0.9,173.0,4.02,0.0,0.0,-1.17,,S,79728.41,99404.34,
D9413,2021-09-26T21:31:00Z,100982.06,21.67,22.0,3.58,163.0,4.92,0.0,0.0,-1.01,,SSE,79728.41,99444.75,
D9413,2021-09-26T21:45:00Z,100982.06,21.67,22.0,1.79,137.0,4.47,0.0,0.0,-1.01,,SE,79728.41,99444.75,
D9413,2021-09-26T22:01:00Z,100982.06,21.11,22.0,0.45,104.0,4.02,0.0,0.0,-1.48,,ESE,79728.41,99485.43,
D9413,2021-09-26T22:16:00Z,100948.2,21.11,21.0,1.79,111.0,4.47,0.0,0.0,-2.11,,ESE,79701.68,99452.1,
D9413,2021-09-26T22:31:00Z,100948.2,21.11,21.0,1.34,134.0,3.13,0.0,0.0,-2.11,,SE,79701.68,99452.1,
D9413,2021-09-26T22:46:00Z,100948.2,20.56,21.0,0.45,119.0,3.13,0.0,0.0,-2.57,,ESE,79701.68,99492.85,
D9413,2021-09-26T23:01:00Z,100982.06,20.56,20.0,0.45,116.0,2.68,0.0,0.0,-3.22,,ESE,79728.41,99526.27,
D9413,2021-09-26T23:16:00Z,100982.06,20.0,20.0,0.0,,3.13,0.0,0.0,-3.69,,,79728.41,99567.28,
D9413,2021-09-26T23:31:00Z,100982.06,20.0,21.0,0.0,,3.58,0.0,0.0,-3.04,,,79728.41,99567.25,
D9413,2021-09-26T23:46:00Z,100982.06,19.44,20.0,0.0,,3.58,0.0,0.0,-4.16,,,79728.41,99608.46,
D9413,2021-09-27T00:00:00Z,100982.06,18.89,21.0,0.0,,2.68,0.0,0.0,-3.97,,,79728.41,99649.71,
D9413,2021-09-27T00:16:00Z,100982.06,17.78,25.0,0.0,,0.45,0.0,0.0,-2.59,,,79728.41,99732.74,
D9413,2021-09-27T00:30:00Z,100982.06,17.78,24.0,0.0,,0.9,0.0,0.0,-3.13,,,79728.41,99732.77,
D9413,2021-09-27T00:45:00Z,100982.06,17.22,25.0,0.0,,0.9,0.0,0.0,-3.07,,,79728.41,99774.61,
D9413,2021-09-27T01:00:00Z,100982.06,16.67,27.0,0.0,,0.0,0.0,0.0,-2.5,,,79728.41,99816.53,
D9413,2021-09-27T01:16:00Z,101015.92,16.11,29.0,0.0,,0.45,0.0,0.0,-2.02,,,79755.14,99892.2,
D9413,2021-09-27T01:30:00Z,101015.92,15.56,31.0,0.0,,0.0,0.0,0.0,-1.6,,,79755.14,99934.49,
D9413,2021-09-27T01:46:00Z,101015.92,15.56,34.0,0.0,,0.45,0.0,0.0,-0.34,,,79755.14,99934.41,
D9413,2021-09-27T02:01:00Z,101049.79,15.0,36.0,0.0,,0.45,0.0,0.0,-0.05,,,79781.89,100010.47,
D9413,2021-09-27T02:15:00Z,101015.92,14.44,40.0,0.0,,0.0,0.0,0.0,0.91,,,79755.14,100019.65,
D9413,2021-09-27T02:32:00Z,101049.79,14.44,40.0,0.0,,0.45,0.0,0.0,0.91,,,79781.89,100053.17,
D9413,2021-09-27T02:46:00Z,101015.92,13.89,42.0,0.0,,0.0,0.0,0.0,1.1,,,79755.14,100062.49,
D9413,2021-09-27T03:00:00Z,101015.92,13.33,42.0,0.0,,0.0,0.0,0.0,0.59,,,79755.14,100105.63,
D9413,2021-09-27T03:16:00Z,101015.92,12.78,43.0,0.0,,0.0,0.0,0.0,0.41,,,79755.14,100148.85,
D9413,2021-09-27T03:31:00Z,101015.92,12.78,42.0,0.0,,0.0,0.0,0.0,0.09,,,79755.14,100148.87,
D9413,2021-09-27T03:46:00Z,101015.92,12.78,42.0,0.0,,0.0,0.0,0.0,0.09,,,79755.14,100148.87,
D9413,2021-09-27T04:01:00Z,101015.92,12.78,43.0,0.0,,0.0,0.0,0.0,0.41,,,79755.14,100148.85,
D9413,2021-09-27T04:16:00Z,101015.92,12.22,43.0,0.0,,0.0,0.0,0.0,-0.09,,,79755.14,100192.36,
D9413,2021-09-27T04:30:00Z,101049.79,12.22,42.0,0.0,,0.0,0.0,0.0,-0.42,,,79781.89,100225.96,
D9413,2021-09-27T04:46:00Z,101049.79,12.22,41.0,0.0,,0.0,0.0,0.0,-0.75,,,79781.89,100225.98,
D9413,2021-09-27T05:01:00Z,101049.79,12.22,41.0,0.0,,0.0,0.0,0.0,-0.75,,,79781.89,100225.98,
D9413,2021-09-27T05:17:00Z,101083.65,12.22,41.0,0.0,,0.0,0.0,0.0,-0.75,,,79808.62,100259.57,
D9413,2021-09-27T05:31:00Z,101083.65,11.67,41.0,0.0,,0.0,0.0,0.0,-1.25,,,79808.62,100303.21,
D9413,2021-09-27T05:45:00Z,101083.65,11.67,41.0,0.0,,0.0,0.0,0.0,-1.25,,,79808.62,100303.21,
D9413,2021-09-27T06:01:00Z,101049.79,11.67,40.0,0.0,,0.0,0.0,0.0,-1.59,,,79781.89,100269.62,
D9413,2021-09-27T06:16:00Z,101083.65,11.67,38.0,0.0,,0.0,0.0,0.0,-2.29,,,79808.62,100303.26,
D9413,2021-09-27T06:31:00Z,101049.79,11.67,38.0,0.0,,0.0,0.0,0.0,-2.29,,,79781.89,100269.66,
D9413,2021-09-27T06:46:00Z,101049.79,12.22,36.0,0.0,,0.0,0.0,0.0,-2.53,,,79781.89,100226.07,
D9413,2021-09-27T07:01:00Z,101049.79,12.22,34.0,0.0,,0.9,0.0,0.0,-3.3,,,79781.89,100226.11,
D9413,2021-09-27T07:16:00Z,101049.79,12.78,32.0,0.0,,0.0,0.0,0.0,-3.62,,,79781.89,100182.64,
D9413,2021-09-27T07:33:00Z,101083.65,12.78,31.0,0.0,,0.45,0.0,0.0,-4.04,,,79808.62,100216.24,
D9413,2021-09-27T07:47:00Z,101083.65,12.22,30.0,0.0,,0.9,0.0,0.0,-4.97,,,79808.62,100259.78,
D9413,2021-09-27T08:01:00Z,101049.79,13.33,26.0,0.45,65.0,1.34,0.0,0.0,-5.89,,ENE,79781.89,100139.51,
D9413,2021-09-27T08:15:00Z,101083.65,13.89,24.0,0.0,,1.34,0.0,0.0,-6.45,,,79808.62,100129.96,
D9413,2021-09-27T08:30:00Z,101117.52,14.44,24.0,0.0,,1.79,0.0,0.0,-5.98,,,79835.36,100120.6,
D9413,2021-09-27T08:45:00Z,101117.52,13.89,23.0,0.45,341.0,2.23,0.0,0.0,-7.0,,NNW,79835.36,100163.53,
D9413,2021-09-27T09:00:00Z,101117.52,13.33,26.0,0.0,,0.9,0.0,0.0,-5.89,,,79835.36,100206.64,
D9413,2021-09-27T09:15:00Z,101151.38,12.78,27.0,0.0,,0.45,0.0,0.0,-5.87,,,79862.09,100283.46,
D9413,2021-09-27T09:30:00Z,101117.52,12.22,28.0,0.0,,0.9,0.0,0.0,-5.87,,,79835.36,100293.41,
D9413,2021-09-27T09:45:00Z,101117.52,11.67,31.0,0.0,,0.0,0.0,0.0,-5.01,,,79835.36,100337.0,
D9413,2021-09-27T10:00:00Z,101117.52,11.11,32.0,0.0,,0.9,0.0,0.0,-5.09,,,79835.36,100380.9,
D9413,2021-09-27T10:15:00Z,101117.52,11.11,31.0,0.0,,0.9,0.0,0.0,-5.5,,,79835.36,100380.91,
D9413,2021-09-27T10:30:00Z,101083.65,11.11,32.0,0.0,,0.0,0.0,0.0,-5.09,,,79808.62,100347.27,
D9413,2021-09-27T10:45:00Z,101083.65,10.56,32.0,0.0,,0.0,0.0,0.0,-5.57,,,79808.62,100391.28,
D9413,2021-09-27T11:00:00Z,101083.65,10.56,33.0,0.0,,0.9,0.0,0.0,-5.16,,,79808.62,100391.26,
D9413,2021-09-27T11:16:00Z,101083.65,10.56,33.0,0.0,,0.0,0.0,0.0,-5.16,,,79808.62,100391.26,
D9413,2021-09-27T11:30:00Z,101049.79,10.56,34.0,0.0,,0.9,0.0,0.0,-4.77,,,79781.89,100357.61,
D9413,2021-09-27T11:45:00Z,101049.79,10.56,34.0,0.0,,0.45,0.0,0.0,-4.77,,,79781.89,100357.61,
D9413,2021-09-27T12:00:00Z,101049.79,10.56,34.0,0.0,,0.45,0.0,0.0,-4.77,,,79781.89,100357.61,
D9413,2021-09-27T12:15:00Z,101015.92,10.0,35.0,0.0,,0.0,0.0,0.0,-4.88,,,79755.14,100368.21,
D9413,2021-09-27T12:31:00Z,101015.92,10.56,35.0,0.0,,0.45,0.0,0.0,-4.38,,,79755.14,100323.97,
D9413,2021-09-27T12:46:00Z,101015.92,10.0,36.0,0.0,,0.9,0.0,0.0,-4.51,,,79755.14,100368.19,
D9413,2021-09-27T13:01:00Z,101015.92,10.0,36.0,0.0,,0.9,0.0,0.0,-4.51,,,79755.14,100368.19,
D9413,2021-09-27T13:15:00Z,101049.79,10.0,38.0,0.0,,0.45,0.0,0.0,-3.78,,,79781.89,100401.8,
D9413,2021-09-27T13:31:00Z,101049.79,10.0,40.0,0.0,,0.0,0.0,0.0,-3.09,,,79781.89,100401.76,
D9413,2021-09-27T13:46:00Z,101049.79,10.56,41.0,0.0,,0.0,0.0,0.0,-2.25,,,79781.89,100357.48,
D9413,2021-09-27T14:01:00Z,101049.79,10.0,42.0,0.0,,0.0,0.0,0.0,-2.43,,,79781.89,100401.73,
D9413,2021-09-27T14:16:00Z,101049.79,10.56,42.0,0.0,,0.9,0.0,0.0,-1.93,,,79781.89,100357.47,
D9413,2021-09-27T14:30:00Z,101049.79,,,,,,0.0,0.0,,,,79781.89,None,
D9413,2021-09-27T14:46:00Z,101015.92,,,,,,0.0,0.0,,,,79755.14,None,
D9413,2021-09-27T15:02:00Z,101015.92,,,,,,0.0,0.0,,,,79755.14,None,
D9413,2021-09-27T15:16:00Z,101015.92,12.78,34.0,0.0,,1.34,0.0,0.0,-2.8,,,79755.14,100149.03,
D9413,2021-09-27T15:31:00Z,101015.92,12.78,35.0,0.0,,0.45,0.0,0.0,-2.41,,,79755.14,100149.01,
D9413,2021-09-27T15:46:00Z,101015.92,13.33,34.0,0.0,,1.34,0.0,0.0,-2.31,,,79755.14,100105.8,
D9413,2021-09-27T16:02:00Z,101049.79,14.44,34.0,0.45,66.0,2.68,0.0,0.0,-1.33,,ENE,79781.89,100053.31,
D9413,2021-09-27T16:16:00Z,101049.79,15.0,31.0,0.45,76.0,3.58,0.0,0.0,-2.09,,ENE,79781.89,100010.59,
D9413,2021-09-27T16:30:00Z,101083.65,15.56,31.0,0.0,,2.68,0.0,0.0,-1.6,,,79808.62,100001.49,
D9413,2021-09-27T16:45:00Z,101083.65,16.11,29.0,0.0,,1.34,0.0,0.0,-2.02,,,79808.62,99959.17,
D9413,2021-09-27T17:00:00Z,101049.79,16.11,27.0,1.34,59.0,4.02,0.0,0.0,-2.99,,ENE,79781.89,99925.72,
D9413,2021-09-27T17:15:00Z,101083.65,16.11,28.0,0.0,,4.47,0.0,0.0,-2.5,,,79808.62,99959.19,
D9413,2021-09-27T17:30:00Z,101083.65,16.11,27.0,0.0,,3.13,0.0,0.0,-2.99,,,79808.62,99959.22,
D9413,2021-09-27T17:45:00Z,101083.65,16.67,24.0,1.79,54.0,4.92,0.0,0.0,-4.08,,NE,79808.62,99917.03,
D9413,2021-09-27T18:01:00Z,101083.65,16.67,25.0,1.34,131.0,4.47,0.0,0.0,-3.54,,SE,79808.62,99917.0,
D9413,2021-09-27T18:15:00Z,101083.65,17.22,25.0,0.45,130.0,4.47,0.0,0.0,-3.07,,SE,79808.62,99874.99,
D9413,2021-09-27T18:31:00Z,101049.79,17.22,24.0,0.9,53.0,4.47,0.0,0.0,-3.61,,NE,79781.89,99841.55,
D9413,2021-09-27T18:46:00Z,101083.65,17.22,25.0,0.45,125.0,4.92,0.0,0.0,-3.07,,SE,79808.62,99874.99,
D9413,2021-09-27T19:01:00Z,101015.92,17.78,26.0,0.0,,4.47,0.0,0.0,-2.06,,,79755.14,99766.16,
D9413,2021-09-27T19:17:00Z,101015.92,18.33,23.0,0.45,134.0,3.58,0.0,0.0,-3.23,,SE,79755.14,99724.61,
D9413,2021-09-27T19:32:00Z,101015.92,18.33,21.0,2.23,103.0,4.47,0.0,0.0,-4.44,,ESE,79755.14,99724.67,
D9413,2021-09-27T19:46:00Z,100982.06,18.33,20.0,1.34,126.0,4.47,0.0,0.0,-5.09,,SE,79728.41,99691.26,
D9413,2021-09-27T20:01:00Z,100982.06,18.33,21.0,0.45,132.0,4.47,0.0,0.0,-4.44,,SE,79728.41,99691.23,
D9413,2021-09-27T20:15:00Z,100982.06,18.33,20.0,1.34,51.0,3.58,0.0,0.0,-5.09,,NE,79728.41,99691.26,
D9413,2021-09-27T20:30:00Z,100914.33,18.33,22.0,0.9,128.0,3.13,0.0,0.0,-3.83,,SE,79674.94,99624.34,
D9413,2021-09-27T20:45:00Z,100948.2,18.89,20.0,1.79,130.0,4.92,0.0,0.0,-4.62,,SE,79701.68,99616.32,
D9413,2021-09-27T21:00:00Z,100914.33,18.89,21.0,0.9,142.0,3.58,0.0,0.0,-3.97,,SE,79674.94,99582.88,
D9413,2021-09-27T21:15:00Z,100914.33,18.33,21.0,0.45,139.0,4.02,0.0,0.0,-4.44,,SE,79674.94,99624.37,
