"","datetime","Hpar","Spar","wspeed","Kd","Kd2"
"5282",2021-06-15 06:00:00,NA,606.718,0,NA,NA
"5283",2021-06-15 07:00:00,NA,1262.058,0,NA,NA
"5284",2021-06-15 08:00:00,NA,1662.661,0.1125,NA,NA
"5285",2021-06-15 09:00:00,NA,1972.362,0.1125,NA,NA
"5286",2021-06-15 10:00:00,NA,2156.28,0.1125,NA,NA
"5287",2021-06-15 11:00:00,NA,2220.757,0,NA,NA
"5288",2021-06-15 12:00:00,NA,2174.0376,0,NA,NA
"5289",2021-06-15 13:00:00,NA,2034.725,0.3375,NA,NA
"5290",2021-06-15 14:00:00,NA,1766.247,0.4475,NA,NA
"5291",2021-06-15 15:00:00,NA,1398.411,0,NA,NA
"5292",2021-06-15 16:00:00,NA,972.44,0,NA,NA
"5293",2021-06-15 17:00:00,NA,513.702,0,NA,NA
"5294",2021-06-15 18:00:00,NA,153.265,0,NA,NA
"5295",2021-06-15 19:00:00,NA,16.912,0,NA,NA
"5296",2021-06-15 20:00:00,NA,2.114,0,NA,NA
"5297",2021-06-15 21:00:00,NA,0,0,NA,NA
"5298",2021-06-15 22:00:00,NA,0,0,NA,NA
"5299",2021-06-15 23:00:00,NA,0,0,NA,NA
"5300",2021-06-16 00:00:00,NA,0,0,NA,NA
"5301",2021-06-16 01:00:00,NA,0,0,NA,NA
"5302",2021-06-16 02:00:00,NA,0,0,NA,NA
"5303",2021-06-16 03:00:00,NA,0,0,NA,NA
"5304",2021-06-16 04:00:00,NA,29.596,0,NA,NA
"5305",2021-06-16 05:00:00,NA,105.7,0,NA,NA
"5306",2021-06-16 06:00:00,NA,613.06,0,NA,NA
"5307",2021-06-16 07:00:00,NA,1335.2024,0,NA,NA
"5308",2021-06-16 08:00:00,NA,1690.143,0,NA,NA
"5309",2021-06-16 09:00:00,NA,1896.258,0,NA,NA
"5310",2021-06-16 10:00:00,NA,2109.772,0,NA,NA
"5311",2021-06-16 11:00:00,NA,2275.721,0,NA,NA
"5312",2021-06-16 12:00:00,NA,2082.29,0,NA,NA
"5313",2021-06-16 13:00:00,NA,1814.869,0,NA,NA
"5314",2021-06-16 14:00:00,NA,1634.122,0.225,NA,NA
"5315",2021-06-16 15:00:00,NA,1485.43733333333,0,NA,NA
"5316",2021-06-16 16:00:00,NA,1053.829,0,NA,NA
"5317",2021-06-16 17:00:00,NA,547.526,0,NA,NA
"5318",2021-06-16 18:00:00,NA,233.597,0,NA,NA
"5319",2021-06-16 19:00:00,NA,63.42,0,NA,NA
"5320",2021-06-16 20:00:00,NA,2.114,0,NA,NA
"5321",2021-06-16 21:00:00,NA,0,0,NA,NA
"5322",2021-06-16 22:00:00,NA,0,0,NA,NA
"5323",2021-06-16 23:00:00,NA,0,0,NA,NA
"5324",2021-06-17 00:00:00,NA,0,0,NA,NA
"5325",2021-06-17 01:00:00,NA,0,0,NA,NA
"5326",2021-06-17 02:00:00,NA,0,0,NA,NA
"5327",2021-06-17 03:00:00,NA,0,0,NA,NA
"5328",2021-06-17 04:00:00,NA,26.425,0,NA,NA
"5329",2021-06-17 05:00:00,NA,103.586,0,NA,NA
"5330",2021-06-17 06:00:00,NA,590.863,0,NA,NA
"5331",2021-06-17 07:00:00,NA,1243.032,0,NA,NA
"5332",2021-06-17 08:00:00,NA,1636.236,0,NA,NA
"5333",2021-06-17 09:00:00,NA,1939.595,0,NA,NA
"5334",2021-06-17 10:00:00,NA,2128.798,0,NA,NA
"5335",2021-06-17 11:00:00,NA,2198.56,0,NA,NA
"5336",2021-06-17 12:00:00,NA,2172.135,0,NA,NA
"5337",2021-06-17 13:00:00,NA,1945.937,0,NA,NA
"5338",2021-06-17 14:00:00,NA,1658.433,0.225,NA,NA
"5339",2021-06-17 15:00:00,NA,1369.872,0,NA,NA
"5340",2021-06-17 16:00:00,NA,965.041,0,NA,NA
"5341",2021-06-17 17:00:00,NA,536.956,0,NA,NA
"5342",2021-06-17 18:00:00,NA,195.545,0,NA,NA
"5343",2021-06-17 19:00:00,NA,38.052,0,NA,NA
"5344",2021-06-17 20:00:00,NA,2.114,0,NA,NA
"5345",2021-06-17 21:00:00,NA,0,0,NA,NA
"5346",2021-06-17 22:00:00,NA,0,0,NA,NA
"5347",2021-06-17 23:00:00,NA,0,0,NA,NA
"5348",2021-06-18 00:00:00,NA,0,0,NA,NA
"5349",2021-06-18 01:00:00,NA,0,0,NA,NA
"5350",2021-06-18 02:00:00,NA,0,0,NA,NA
"5351",2021-06-18 03:00:00,NA,0,0,NA,NA
"5352",2021-06-18 04:00:00,NA,25.368,0,NA,NA
"5353",2021-06-18 05:00:00,NA,110.985,0,NA,NA
"5354",2021-06-18 06:00:00,NA,536.956,0,NA,NA
"5355",2021-06-18 07:00:00,NA,1156.358,0,NA,NA
"5356",2021-06-18 08:00:00,NA,1596.07,0,NA,NA
"5357",2021-06-18 09:00:00,NA,1903.657,0,NA,NA
"5358",2021-06-18 10:00:00,NA,2074.891,0,NA,NA
"5359",2021-06-18 11:00:00,NA,2148.881,0.225,NA,NA
"5360",2021-06-18 12:00:00,NA,2120.342,0.225,NA,NA
"5361",2021-06-18 13:00:00,NA,1972.362,0,NA,NA
"5362",2021-06-18 14:00:00,NA,1713.397,0,NA,NA
"5363",2021-06-18 15:00:00,NA,1352.96,0,NA,NA
"5364",2021-06-18 16:00:00,NA,939.673,0,NA,NA
"5365",2021-06-18 17:00:00,NA,498.904,0,NA,NA
"5366",2021-06-18 18:00:00,NA,157.493,0,NA,NA
"5367",2021-06-18 19:00:00,NA,22.197,0,NA,NA
"5368",2021-06-18 20:00:00,NA,2.114,0,NA,NA
"5369",2021-06-18 21:00:00,NA,0,0,NA,NA
"5370",2021-06-18 22:00:00,NA,0,0,NA,NA
"5371",2021-06-18 23:00:00,NA,0,0,NA,NA
"5372",2021-06-19 00:00:00,NA,0,0,NA,NA
"5373",2021-06-19 01:00:00,NA,0,0,NA,NA
"5374",2021-06-19 02:00:00,NA,0,0,NA,NA
"5375",2021-06-19 03:00:00,NA,0,0,NA,NA
"5376",2021-06-19 04:00:00,NA,14.798,0,NA,NA
"5377",2021-06-19 05:00:00,NA,81.7413333333333,0,NA,NA
"5378",2021-06-19 06:00:00,NA,420.686,0,NA,NA
"5379",2021-06-19 07:00:00,NA,1093.64266666667,0,NA,NA
"5380",2021-06-19 08:00:00,NA,1508.69133333333,0,NA,NA
"5381",2021-06-19 09:00:00,NA,1844.81733333333,0,NA,NA
"5382",2021-06-19 10:00:00,NA,2051.28466666667,0,NA,NA
"5383",2021-06-19 11:00:00,NA,2135.14,0,NA,NA
"5384",2021-06-19 12:00:00,NA,2108.36266666667,0,NA,NA
"5385",2021-06-19 13:00:00,NA,1919.512,0,NA,NA
"5386",2021-06-19 14:00:00,NA,1655.262,0,NA,NA
"5387",2021-06-19 15:00:00,NA,1433.99666666667,0,NA,NA
"5388",2021-06-19 16:00:00,NA,1024.58533333333,0,NA,NA
"5389",2021-06-19 17:00:00,NA,583.464,0,NA,NA
"5390",2021-06-19 18:00:00,NA,203.648666666667,0,NA,NA
"5391",2021-06-19 19:00:00,NA,36.6426666666667,0,NA,NA
"5392",2021-06-19 20:00:00,NA,2.81866666666667,0,NA,NA
"5393",2021-06-19 21:00:00,NA,0,0,NA,NA
"5394",2021-06-19 22:00:00,NA,0,0,NA,NA
"5395",2021-06-19 23:00:00,NA,0,0,NA,NA
"5396",2021-06-20 00:00:00,NA,0,0,NA,NA
"5397",2021-06-20 01:00:00,NA,0,0,NA,NA
"5398",2021-06-20 02:00:00,NA,0,0,NA,NA
"5399",2021-06-20 03:00:00,NA,0,0,NA,NA
"5400",2021-06-20 04:00:00,NA,14.798,0,NA,NA
"5401",2021-06-20 05:00:00,NA,95.13,0,NA,NA
"5402",2021-06-20 06:00:00,NA,398.136666666667,0,NA,NA
"5403",2021-06-20 07:00:00,NA,1071.798,0,NA,NA
"5404",2021-06-20 08:00:00,NA,1529.12666666667,0,NA,NA
"5405",2021-06-20 09:00:00,NA,1850.45466666667,0,NA,NA
"5406",2021-06-20 10:00:00,NA,2062.55933333333,0,NA,NA
"5407",2021-06-20 11:00:00,NA,2162.622,0,NA,NA
"5408",2021-06-20 12:00:00,NA,2150.64266666667,0,NA,NA
"5409",2021-06-20 13:00:00,NA,2023.098,0.45,NA,NA
"5410",2021-06-20 14:00:00,NA,1772.23666666667,0.446666666666667,NA,NA
"5411",2021-06-20 15:00:00,NA,1422.722,0,NA,NA
"5412",2021-06-20 16:00:00,NA,1023.176,0,NA,NA
"5413",2021-06-20 17:00:00,NA,581.35,0,NA,NA
"5414",2021-06-20 18:00:00,NA,201.534666666667,0,NA,NA
"5415",2021-06-20 19:00:00,NA,29.596,0,NA,NA
"5416",2021-06-20 20:00:00,NA,2.81866666666667,0,NA,NA
"5417",2021-06-20 21:00:00,NA,0,0,NA,NA
"5418",2021-06-20 22:00:00,NA,0,0,NA,NA
"5419",2021-06-20 23:00:00,NA,0,0,NA,NA
"5420",2021-06-21 00:00:00,NA,0,0,NA,NA
"5421",2021-06-21 01:00:00,NA,0,0,NA,NA
"5422",2021-06-21 02:00:00,NA,0,0,NA,NA
"5423",2021-06-21 03:00:00,NA,0,0,NA,NA
"5424",2021-06-21 04:00:00,NA,16.912,0,NA,NA
"5425",2021-06-21 05:00:00,NA,88.0833333333333,0,NA,NA
"5426",2021-06-21 06:00:00,NA,429.846666666667,0,NA,NA
"5427",2021-06-21 07:00:00,NA,1109.14533333333,0,NA,NA
"5428",2021-06-21 08:00:00,NA,1519.26133333333,0,NA,NA
"5429",2021-06-21 09:00:00,NA,1845.522,0,NA,NA
"5430",2021-06-21 10:00:00,NA,2086.518,0.1125,NA,NA
"5431",2021-06-21 11:00:00,NA,2163.679,0.225,NA,NA
"5432",2021-06-21 12:00:00,NA,2134.083,0.1125,NA,NA
"5433",2021-06-21 13:00:00,NA,1986.103,0.3375,NA,NA
"5434",2021-06-21 14:00:00,NA,1715.511,0.3375,NA,NA
"5435",2021-06-21 15:00:00,NA,1352.96,0.3375,NA,NA
"5436",2021-06-21 16:00:00,NA,889.994,0,NA,NA
"5437",2021-06-21 17:00:00,NA,408.002,0,NA,NA
"5438",2021-06-21 18:00:00,NA,118.384,0,NA,NA
"5439",2021-06-21 19:00:00,NA,25.368,0,NA,NA
"5440",2021-06-21 20:00:00,NA,1.057,0,NA,NA
"5441",2021-06-21 21:00:00,NA,0,0,NA,NA
"5442",2021-06-21 22:00:00,NA,0,0,NA,NA
"5443",2021-06-21 23:00:00,NA,0,0,NA,NA
"5444",2021-06-22 00:00:00,NA,0,0,NA,NA
"5445",2021-06-22 01:00:00,NA,0,0,NA,NA
"5446",2021-06-22 02:00:00,NA,0,0,NA,NA
"5447",2021-06-22 03:00:00,NA,0,0,NA,NA
"5448",2021-06-22 04:00:00,NA,12.684,0,NA,NA
"5449",2021-06-22 05:00:00,NA,64.477,0,NA,NA
"5450",2021-06-22 06:00:00,NA,565.495,0,NA,NA
"5451",2021-06-22 07:00:00,NA,1246.203,0,NA,NA
"5452",2021-06-22 08:00:00,NA,1641.521,0,NA,NA
"5453",2021-06-22 09:00:00,NA,1936.424,0,NA,NA
"5454",2021-06-22 10:00:00,NA,2117.171,0,NA,NA
"5455",2021-06-22 11:00:00,NA,2172.135,0,NA,NA
"5456",2021-06-22 12:00:00,NA,2081.233,0.225,NA,NA
"5457",2021-06-22 13:00:00,NA,1950.165,0.5575,NA,NA
"5458",2021-06-22 14:00:00,NA,1713.6084,0.09,NA,NA
"5459",2021-06-22 15:00:00,NA,1385.727,0,NA,NA
"5460",2021-06-22 16:00:00,NA,966.098,0,NA,NA
"5461",2021-06-22 17:00:00,NA,515.816,0,NA,NA
"5462",2021-06-22 18:00:00,NA,157.493,0,NA,NA
"5463",2021-06-22 19:00:00,NA,17.969,0,NA,NA
"5464",2021-06-22 20:00:00,NA,2.114,0,NA,NA
"5465",2021-06-22 21:00:00,NA,0,0,NA,NA
"5466",2021-06-22 22:00:00,NA,0,0,NA,NA
"5467",2021-06-22 23:00:00,NA,0,0,NA,NA
"5468",2021-06-23 00:00:00,NA,0,0,NA,NA
"5469",2021-06-23 01:00:00,NA,0,0,NA,NA
"5470",2021-06-23 02:00:00,NA,0,0,NA,NA
"5471",2021-06-23 03:00:00,NA,0,0,NA,NA
"5472",2021-06-23 04:00:00,NA,24.311,0,NA,NA
"5473",2021-06-23 05:00:00,NA,93.016,0,NA,NA
"5474",2021-06-23 06:00:00,NA,579.236,0,NA,NA
"5475",2021-06-23 07:00:00,NA,1240.918,0,NA,NA
"5476",2021-06-23 08:00:00,NA,1644.692,0,NA,NA
"5477",2021-06-23 09:00:00,NA,1952.279,0,NA,NA
"5478",2021-06-23 10:00:00,NA,1632.008,0,NA,NA
"5479",2021-06-23 11:00:00,NA,1328.649,0,NA,NA
"5480",2021-06-23 12:00:00,NA,1544.277,0,NA,NA
"5481",2021-06-23 13:00:00,NA,1896.258,0,NA,NA
"5482",2021-06-23 14:00:00,NA,1864.548,0,NA,NA
"5483",2021-06-23 15:00:00,NA,1373.043,0,NA,NA
"5484",2021-06-23 16:00:00,NA,969.269,0,NA,NA
"5485",2021-06-23 17:00:00,NA,496.79,0,NA,NA
"5486",2021-06-23 18:00:00,NA,139.524,0,NA,NA
"5487",2021-06-23 19:00:00,NA,19.026,0,NA,NA
"5488",2021-06-23 20:00:00,NA,2.114,0,NA,NA
"5489",2021-06-23 21:00:00,NA,0,0,NA,NA
"5490",2021-06-23 22:00:00,NA,0,0,NA,NA
"5491",2021-06-23 23:00:00,NA,0,0,NA,NA
"5492",2021-06-24 00:00:00,NA,0,0,NA,NA
"5493",2021-06-24 01:00:00,NA,0,0,NA,NA
"5494",2021-06-24 02:00:00,NA,0,0,NA,NA
"5495",2021-06-24 03:00:00,NA,0,0,NA,NA
"5496",2021-06-24 04:00:00,NA,16.912,0,NA,NA
"5497",2021-06-24 05:00:00,NA,98.301,0,NA,NA
"5498",2021-06-24 06:00:00,NA,408.002,0,NA,NA
"5499",2021-06-24 07:00:00,NA,959.756,0,NA,NA
"5500",2021-06-24 08:00:00,NA,1485.085,0,NA,NA
"5501",2021-06-24 09:00:00,NA,1729.252,0,NA,NA
"5502",2021-06-24 10:00:00,NA,1784.216,0,NA,NA
"5503",2021-06-24 11:00:00,NA,2027.326,0,NA,NA
"5504",2021-06-24 12:00:00,NA,1822.268,0,NA,NA
"5505",2021-06-24 13:00:00,NA,575.008,0.1125,NA,NA
"5506",2021-06-24 14:00:00,NA,541.184,0,NA,NA
"5507",2021-06-24 15:00:00,NA,969.269,0,NA,NA
"5508",2021-06-24 16:00:00,NA,873.082,0,NA,NA
"5509",2021-06-24 17:00:00,NA,507.36,0,NA,NA
"5510",2021-06-24 18:00:00,NA,209.286,0,NA,NA
"5511",2021-06-24 19:00:00,NA,65.534,0,NA,NA
"5512",2021-06-24 20:00:00,NA,1.057,0,NA,NA
"5513",2021-06-24 21:00:00,NA,0,0,NA,NA
"5514",2021-06-24 22:00:00,NA,0,0,NA,NA
"5515",2021-06-24 23:00:00,NA,0,0,NA,NA
"5516",2021-06-25 00:00:00,NA,0,0,NA,NA
"5517",2021-06-25 01:00:00,NA,0,0,NA,NA
"5518",2021-06-25 02:00:00,NA,0,0,NA,NA
"5519",2021-06-25 03:00:00,NA,0,0,NA,NA
"5520",2021-06-25 04:00:00,NA,9.513,0,NA,NA
"5521",2021-06-25 05:00:00,NA,71.876,0,NA,NA
"5522",2021-06-25 06:00:00,NA,543.298,0,NA,NA
"5523",2021-06-25 07:00:00,NA,1177.498,0,NA,NA
"5524",2021-06-25 08:00:00,NA,1574.93,0,NA,NA
"5525",2021-06-25 09:00:00,NA,1883.574,0,NA,NA
"5526",2021-06-25 10:00:00,NA,2077.005,0,NA,NA
"5527",2021-06-25 11:00:00,NA,2155.223,0,NA,NA
"5528",2021-06-25 12:00:00,NA,2128.798,0,NA,NA
"5529",2021-06-25 13:00:00,NA,1994.559,0,NA,NA
"5530",2021-06-25 14:00:00,NA,1746.164,0,NA,NA
"5531",2021-06-25 15:00:00,NA,1396.297,0,NA,NA
"5532",2021-06-25 16:00:00,NA,878.367,0,NA,NA
"5533",2021-06-25 17:00:00,NA,403.774,0,NA,NA
"5534",2021-06-25 18:00:00,NA,144.809,0,NA,NA
"5535",2021-06-25 19:00:00,NA,22.197,0,NA,NA
"5536",2021-06-25 20:00:00,NA,2.114,0,NA,NA
"5537",2021-06-25 21:00:00,NA,0,0,NA,NA
"5538",2021-06-25 22:00:00,NA,0,0,NA,NA
"5539",2021-06-25 23:00:00,NA,0,0,NA,NA
"5540",2021-06-26 00:00:00,NA,0,0,NA,NA
"5541",2021-06-26 01:00:00,NA,0,0,NA,NA
"5542",2021-06-26 02:00:00,NA,0,0,NA,NA
"5543",2021-06-26 03:00:00,NA,0,0,NA,NA
"5544",2021-06-26 04:00:00,NA,22.197,0,NA,NA
"5545",2021-06-26 05:00:00,NA,87.731,0,NA,NA
"5546",2021-06-26 06:00:00,NA,561.267,0,NA,NA
"5547",2021-06-26 07:00:00,NA,1207.094,0,NA,NA
"5548",2021-06-26 08:00:00,NA,1602.412,0,NA,NA
"5549",2021-06-26 09:00:00,NA,1911.056,0,NA,NA
"5550",2021-06-26 10:00:00,NA,2104.487,0,NA,NA
"5551",2021-06-26 11:00:00,NA,2176.363,0,NA,NA
"5552",2021-06-26 12:00:00,NA,2138.311,0,NA,NA
"5553",2021-06-26 13:00:00,NA,1991.388,0,NA,NA
"5554",2021-06-26 14:00:00,NA,1728.195,0,NA,NA
"5555",2021-06-26 15:00:00,NA,1366.701,0,NA,NA
"5556",2021-06-26 16:00:00,NA,952.357,0,NA,NA
"5557",2021-06-26 17:00:00,NA,512.645,0,NA,NA
"5558",2021-06-26 18:00:00,NA,161.721,0,NA,NA
"5559",2021-06-26 19:00:00,NA,20.083,0,NA,NA
"5560",2021-06-26 20:00:00,NA,2.114,0,NA,NA
"5561",2021-06-26 21:00:00,NA,0,0,NA,NA
"5562",2021-06-26 22:00:00,NA,0,0,NA,NA
"5563",2021-06-26 23:00:00,NA,0,0,NA,NA
"5564",2021-06-27 00:00:00,NA,0,0,NA,NA
"5565",2021-06-27 01:00:00,NA,0,0,NA,NA
"5566",2021-06-27 02:00:00,NA,0,0,NA,NA
"5567",2021-06-27 03:00:00,NA,0,0,NA,NA
"5568",2021-06-27 04:00:00,NA,21.14,0,NA,NA
"5569",2021-06-27 05:00:00,NA,101.472,0,NA,NA
"5570",2021-06-27 06:00:00,NA,693.392,0,NA,NA
"5571",2021-06-27 07:00:00,NA,1193.353,0,NA,NA
"5572",2021-06-27 08:00:00,NA,1653.148,0,NA,NA
"5573",2021-06-27 09:00:00,NA,1941.35666666667,0,NA,NA
"5574",2021-06-27 10:00:00,NA,2114,0,NA,NA
"5575",2021-06-27 11:00:00,NA,2171.078,0,NA,NA
"5576",2021-06-27 12:00:00,NA,2121.04666666667,0,NA,NA
"5577",2021-06-27 13:00:00,NA,1967.42933333333,0,NA,NA
"5578",2021-06-27 14:00:00,NA,1645.39666666667,0,NA,NA
"5579",2021-06-27 15:00:00,NA,826.574,0,NA,NA
"5580",2021-06-27 16:00:00,NA,559.505333333333,0,NA,NA
"5581",2021-06-27 17:00:00,NA,386.862,0,NA,NA
"5582",2021-06-27 18:00:00,NA,119.088666666667,0,NA,NA
"5583",2021-06-27 19:00:00,NA,15.5026666666667,0,NA,NA
"5584",2021-06-27 20:00:00,NA,1.40933333333333,0,NA,NA
"5585",2021-06-27 21:00:00,NA,0,0,NA,NA
"5586",2021-06-27 22:00:00,NA,0,0,NA,NA
"5587",2021-06-27 23:00:00,NA,0,0,NA,NA
"5588",2021-06-28 00:00:00,NA,0,0,NA,NA
"5589",2021-06-28 01:00:00,NA,0,0,NA,NA
"5590",2021-06-28 02:00:00,NA,0,0,NA,NA
"5591",2021-06-28 03:00:00,NA,0,0,NA,NA
"5592",2021-06-28 04:00:00,NA,26.7773333333333,0,NA,NA
"5593",2021-06-28 05:00:00,NA,102.176666666667,0,NA,NA
"5594",2021-06-28 06:00:00,NA,702.552666666667,0,NA,NA
"5595",2021-06-28 07:00:00,NA,1131.69466666667,0,NA,NA
"5596",2021-06-28 08:00:00,NA,1538.992,0,NA,NA
"5597",2021-06-28 09:00:00,NA,1858.91066666667,0,NA,NA
"5598",2021-06-28 10:00:00,NA,2068.19666666667,0,NA,NA
"5599",2021-06-28 11:00:00,NA,2158.394,0,NA,NA
"5600",2021-06-28 12:00:00,NA,2148.52866666667,0,NA,NA
"5601",2021-06-28 13:00:00,NA,2055.51266666667,0,NA,NA
"5602",2021-06-28 14:00:00,NA,1810.28866666667,0,NA,NA
"5603",2021-06-28 15:00:00,NA,1359.302,0,NA,NA
"5604",2021-06-28 16:00:00,NA,1032.33666666667,0,NA,NA
"5605",2021-06-28 17:00:00,NA,602.49,0,NA,NA
"5606",2021-06-28 18:00:00,NA,221.97,0,NA,NA
"5607",2021-06-28 19:00:00,NA,37.3473333333333,0,NA,NA
"5608",2021-06-28 20:00:00,NA,4.228,0,NA,NA
"5609",2021-06-28 21:00:00,NA,0,0,NA,NA
"5610",2021-06-28 22:00:00,NA,0,0,NA,NA
"5611",2021-06-28 23:00:00,NA,0,0,NA,NA
"5612",2021-06-29 00:00:00,NA,0,0,NA,NA
"5613",2021-06-29 01:00:00,NA,0,0,NA,NA
"5614",2021-06-29 02:00:00,NA,0,0,NA,NA
"5615",2021-06-29 03:00:00,NA,0,0,NA,NA
"5616",2021-06-29 04:00:00,NA,11.2746666666667,0,NA,NA
"5617",2021-06-29 05:00:00,NA,66.2386666666667,0,NA,NA
"5618",2021-06-29 06:00:00,NA,410.820666666667,0,NA,NA
"5619",2021-06-29 07:00:00,NA,1113.37333333333,0,NA,NA
"5620",2021-06-29 08:00:00,NA,1519.26133333333,0,NA,NA
"5621",2021-06-29 09:00:00,NA,1843.408,0,NA,NA
"5622",2021-06-29 10:00:00,NA,2056.21733333333,0,NA,NA
"5623",2021-06-29 11:00:00,NA,2149.938,0,NA,NA
"5624",2021-06-29 12:00:00,NA,2134.43533333333,0.3,NA,NA
"5625",2021-06-29 13:00:00,NA,2014.642,0,NA,NA
"5626",2021-06-29 14:00:00,NA,1708.112,0.225,NA,NA
"5627",2021-06-29 15:00:00,NA,1412.152,0,NA,NA
"5628",2021-06-29 16:00:00,NA,1015.42466666667,0,NA,NA
"5629",2021-06-29 17:00:00,NA,557.039,0,NA,NA
"5630",2021-06-29 18:00:00,NA,274.82,0,NA,NA
"5631",2021-06-29 19:00:00,NA,69.762,0,NA,NA
"5632",2021-06-29 20:00:00,NA,8.456,0,NA,NA
"5633",2021-06-29 21:00:00,NA,0,0,NA,NA
"5634",2021-06-29 22:00:00,NA,0,0,NA,NA
"5635",2021-06-29 23:00:00,NA,0,0,NA,NA
"5636",2021-06-30 00:00:00,NA,0,0,NA,NA
"5637",2021-06-30 01:00:00,NA,0,0,NA,NA
"5638",2021-06-30 02:00:00,NA,0,0,NA,NA
"5639",2021-06-30 03:00:00,NA,0,0,NA,NA
"5640",2021-06-30 04:00:00,NA,21.14,0,NA,NA
"5641",2021-06-30 05:00:00,NA,97.244,0,NA,NA
"5642",2021-06-30 06:00:00,NA,546.469,0,NA,NA
"5643",2021-06-30 07:00:00,NA,1083.77733333333,0,NA,NA
"5644",2021-06-30 08:00:00,NA,1552.733,0,NA,NA
"5645",2021-06-30 09:00:00,NA,1862.434,0,NA,NA
"5646",2021-06-30 10:00:00,NA,2054.808,0.1125,NA,NA
"5647",2021-06-30 11:00:00,NA,2128.798,0.09,NA,NA
"5648",2021-06-30 12:00:00,NA,2103.43,0.1125,NA,NA
"5649",2021-06-30 13:00:00,NA,1970.248,0,NA,NA
"5650",2021-06-30 14:00:00,NA,1716.568,0.1125,NA,NA
"5651",2021-06-30 15:00:00,NA,1362.473,0.225,NA,NA
"5652",2021-06-30 16:00:00,NA,955.528,0,NA,NA
"5653",2021-06-30 17:00:00,NA,530.614,0,NA,NA
"5654",2021-06-30 18:00:00,NA,204.001,0,NA,NA
"5655",2021-06-30 19:00:00,NA,52.85,0,NA,NA
"5656",2021-06-30 20:00:00,NA,7.399,0,NA,NA
"5657",2021-06-30 21:00:00,NA,0,0,NA,NA
"5658",2021-06-30 22:00:00,NA,0,0,NA,NA
"5659",2021-06-30 23:00:00,NA,0,0,NA,NA
"5660",2021-07-01 00:00:00,NA,0,0,NA,NA
"5661",2021-07-01 01:00:00,NA,0,0,NA,NA
"5662",2021-07-01 02:00:00,NA,0,0,NA,NA
"5663",2021-07-01 03:00:00,NA,0,0,NA,NA
"5664",2021-07-01 04:00:00,NA,15.855,0,NA,NA
"5665",2021-07-01 05:00:00,NA,86.674,0,NA,NA
"5666",2021-07-01 06:00:00,NA,516.873,0,NA,NA
"5667",2021-07-01 07:00:00,NA,1127.819,0,NA,NA
"5668",2021-07-01 08:00:00,NA,1546.391,0,NA,NA
"5669",2021-07-01 09:00:00,NA,1858.206,0,NA,NA
"5670",2021-07-01 10:00:00,NA,2054.808,0,NA,NA
"5671",2021-07-01 11:00:00,NA,2133.026,0,NA,NA
"5672",2021-07-01 12:00:00,NA,2105.544,0,NA,NA
"5673",2021-07-01 13:00:00,NA,1967.077,0,NA,NA
"5674",2021-07-01 14:00:00,NA,1715.511,0,NA,NA
"5675",2021-07-01 15:00:00,NA,1374.1,0,NA,NA
"5676",2021-07-01 16:00:00,NA,1004.15,0,NA,NA
"5677",2021-07-01 17:00:00,NA,528.5,0,NA,NA
"5678",2021-07-01 18:00:00,NA,258.965,0,NA,NA
"5679",2021-07-01 19:00:00,NA,78.218,0,NA,NA
"5680",2021-07-01 20:00:00,NA,9.513,0,NA,NA
"5681",2021-07-01 21:00:00,NA,0,0,NA,NA
"5682",2021-07-01 22:00:00,NA,0,0,NA,NA
"5683",2021-07-01 23:00:00,NA,0,0,NA,NA
"5684",2021-07-02 00:00:00,NA,0,0,NA,NA
"5685",2021-07-02 01:00:00,NA,0,0,NA,NA
"5686",2021-07-02 02:00:00,NA,0,0,NA,NA
"5687",2021-07-02 03:00:00,NA,0,0,NA,NA
"5688",2021-07-02 04:00:00,NA,13.741,0,NA,NA
"5689",2021-07-02 05:00:00,NA,83.503,0,NA,NA
"5690",2021-07-02 06:00:00,NA,525.329,0,NA,NA
"5691",2021-07-02 07:00:00,NA,1130.99,0,NA,NA
"5692",2021-07-02 08:00:00,NA,1536.878,0,NA,NA
"5693",2021-07-02 09:00:00,NA,1896.258,0,NA,NA
"5694",2021-07-02 10:00:00,NA,2045.295,0,NA,NA
"5695",2021-07-02 11:00:00,NA,2044.238,0,NA,NA
"5696",2021-07-02 12:00:00,NA,2032.611,0,NA,NA
"5697",2021-07-02 13:00:00,NA,1957.564,0,NA,NA
"5698",2021-07-02 14:00:00,NA,1729.252,0,NA,NA
"5699",2021-07-02 15:00:00,NA,1436.463,0,NA,NA
"5700",2021-07-02 16:00:00,NA,1013.663,0,NA,NA
"5701",2021-07-02 17:00:00,NA,522.158,0,NA,NA
"5702",2021-07-02 18:00:00,NA,175.462,0,NA,NA
"5703",2021-07-02 19:00:00,NA,30.653,0,NA,NA
"5704",2021-07-02 20:00:00,NA,2.114,0,NA,NA
"5705",2021-07-02 21:00:00,NA,0,0,NA,NA
"5706",2021-07-02 22:00:00,NA,0,0,NA,NA
"5707",2021-07-02 23:00:00,NA,0,0,NA,NA
"5708",2021-07-03 00:00:00,NA,0,0,NA,NA
"5709",2021-07-03 01:00:00,NA,0,0,NA,NA
"5710",2021-07-03 02:00:00,NA,0,0,NA,NA
"5711",2021-07-03 03:00:00,NA,0,0,NA,NA
"5712",2021-07-03 04:00:00,NA,13.741,0,NA,NA
